temp-h-3,temp-h-6,temp-h-12,temp-h-24,hum-h-3,hum-h-6,hum-h-12,hum-h-24,temp-d-minus-2,temp-d-minus-3,temp-d-minus-4,temp-d-minus-5,temp-d-minus-6,temp-d-minus-7,temp-d-minus-8,hum-d-minus-2,hum-d-minus-3,hum-d-minus-4,hum-d-minus-5,hum-d-minus-6,hum-d-minus-7,hum-d-minus-8,avg_temp-w1,avg_temp-w2,avg_temp-w3,avg_temp-w4,avg_hum-w1,avg_hum-w2,avg_hum-w3,avg_hum-w4
6.666666666666667,6.849999999999999,7.833333333333335,6.258333333333333,87.0,84.83333333333333,78.91666666666667,78.75,5.1,9.5,11.5,9.9,9.0,13.1,11.1,90.0,71.0,92.0,81.0,84.0,78.0,94.0,9.885714285714286,10.2,10.442857142857145,10.714285714285714,84.28571428571429,85.0,86.42857142857143,86.0
6.733333333333333,6.783333333333332,7.241666666666667,6.545833333333334,83.66666666666667,82.5,82.0,86.54166666666667,4.0,5.1,9.5,11.5,9.9,9.0,13.1,84.0,90.0,71.0,92.0,81.0,84.0,78.0,8.871428571428572,9.4,9.457142857142856,9.714285714285714,82.85714285714286,82.42857142857143,84.57142857142857,83.71428571428571
7.066666666666666,7.233333333333333,7.316666666666666,6.908333333333334,87.0,84.83333333333333,84.33333333333333,83.33333333333333,6.3,4.0,5.1,9.5,11.5,9.9,9.0,91.0,84.0,90.0,71.0,92.0,81.0,84.0,7.899999999999999,8.471428571428572,8.657142857142857,8.87142857142857,84.71428571428571,82.57142857142857,83.14285714285714,82.28571428571429
7.466666666666666,7.716666666666666,8.566666666666668,7.404166666666666,83.33333333333333,82.33333333333333,78.25,83.0,6.3,6.3,4.0,5.1,9.5,11.5,9.9,88.0,91.0,84.0,90.0,71.0,92.0,81.0,7.514285714285714,7.885714285714286,8.085714285714285,8.257142857142856,85.28571428571429,84.14285714285714,83.85714285714286,83.14285714285714
7.366666666666667,7.516666666666667,8.183333333333334,7.758333333333334,92.66666666666669,92.0,84.08333333333333,84.75,6.7,6.3,6.3,4.0,5.1,9.5,11.5,91.0,88.0,91.0,84.0,90.0,71.0,92.0,7.057142857142857,7.414285714285714,7.528571428571429,7.771428571428571,86.71428571428571,85.28571428571429,84.85714285714286,83.71428571428571
8.766666666666666,8.85,9.033333333333331,8.183333333333332,96.0,95.16666666666669,94.66666666666669,94.79166666666669,7.0,6.7,6.3,6.3,4.0,5.1,9.5,87.0,91.0,88.0,91.0,84.0,90.0,71.0,6.414285714285714,6.928571428571429,7.057142857142858,7.357142857142857,86.0,83.57142857142857,83.28571428571429,82.42857142857143
10.533333333333331,10.816666666666668,12.041666666666666,10.895833333333334,90.33333333333331,87.5,81.91666666666667,87.625,7.1,7.0,6.7,6.3,6.3,4.0,5.1,95.0,87.0,91.0,88.0,91.0,84.0,90.0,6.071428571428571,6.671428571428571,6.8,6.957142857142856,89.42857142857143,86.14285714285714,85.0,84.57142857142857
12.3,12.733333333333333,12.566666666666668,11.070833333333336,85.33333333333333,81.5,83.83333333333333,88.75,8.9,7.1,7.0,6.7,6.3,6.3,4.0,97.0,95.0,87.0,91.0,88.0,91.0,84.0,6.614285714285714,7.171428571428572,7.214285714285714,7.371428571428572,90.42857142857144,87.0,86.28571428571429,85.85714285714286
11.3,11.4,11.341666666666669,11.591666666666669,92.33333333333331,93.33333333333331,93.66666666666669,92.66666666666669,9.8,8.9,7.1,7.0,6.7,6.3,6.3,93.0,97.0,95.0,87.0,91.0,88.0,91.0,7.442857142857143,7.757142857142859,7.9,7.985714285714287,91.71428571428572,89.0,86.85714285714286,86.71428571428571
11.466666666666669,11.833333333333334,12.35,11.608333333333334,92.66666666666669,92.5,91.33333333333331,92.79166666666669,11.6,9.8,8.9,7.1,7.0,6.7,6.3,89.0,93.0,97.0,95.0,87.0,91.0,88.0,8.2,8.571428571428571,8.685714285714287,8.942857142857143,91.42857142857144,88.57142857142857,86.85714285714286,85.57142857142857
11.566666666666668,11.716666666666669,12.133333333333336,11.883333333333336,92.66666666666669,91.5,90.58333333333331,90.58333333333331,11.1,11.6,9.8,8.9,7.1,7.0,6.7,94.0,89.0,93.0,97.0,95.0,87.0,91.0,8.885714285714286,9.214285714285714,9.357142857142858,9.614285714285714,92.28571428571428,89.71428571428571,88.28571428571429,86.85714285714286
12.0,12.133333333333333,13.216666666666669,12.6625,88.0,86.5,82.0,85.25,11.7,11.1,11.6,9.8,8.9,7.1,7.0,92.0,94.0,89.0,93.0,97.0,95.0,87.0,9.6,9.814285714285711,10.085714285714284,10.314285714285717,92.42857142857144,90.42857142857144,89.28571428571429,88.14285714285714
11.199999999999998,11.383333333333333,11.608333333333334,11.520833333333334,95.0,95.0,94.66666666666669,93.54166666666669,11.3,11.7,11.1,11.6,9.8,8.9,7.1,94.0,92.0,94.0,89.0,93.0,97.0,95.0,10.214285714285714,10.414285714285713,10.685714285714283,10.885714285714286,93.42857142857144,91.85714285714286,90.42857142857144,89.28571428571429
13.166666666666666,13.65,13.758333333333333,12.641666666666666,81.66666666666667,87.16666666666667,89.16666666666667,91.66666666666669,11.8,11.3,11.7,11.1,11.6,9.8,8.9,91.0,94.0,92.0,94.0,89.0,93.0,97.0,10.885714285714286,11.085714285714284,11.314285714285711,11.44285714285714,92.85714285714286,91.14285714285714,90.0,89.14285714285714
8.700000000000001,9.366666666666667,10.125,10.075,90.0,88.66666666666667,86.16666666666667,84.79166666666667,11.0,11.8,11.3,11.7,11.1,11.6,9.8,94.0,91.0,94.0,92.0,94.0,89.0,93.0,11.185714285714283,11.44285714285714,11.7,11.814285714285717,92.42857142857144,91.0,89.71428571428571,89.0
10.933333333333332,10.733333333333334,10.083333333333334,9.583333333333334,76.66666666666667,81.5,86.75,89.70833333333333,12.0,11.0,11.8,11.3,11.7,11.1,11.6,74.0,94.0,91.0,94.0,92.0,94.0,89.0,11.499999999999998,11.842857142857142,12.042857142857144,12.242857142857144,89.71428571428571,89.85714285714286,90.57142857142856,90.0
6.2,6.733333333333334,8.491666666666665,8.654166666666667,82.0,81.5,71.5,75.04166666666667,8.5,12.0,11.0,11.8,11.3,11.7,11.1,92.0,74.0,94.0,91.0,94.0,92.0,94.0,11.057142857142855,11.314285714285717,11.571428571428571,11.757142857142856,90.14285714285714,90.42857142857144,91.28571428571428,91.57142857142856
4.233333333333333,5.3500000000000005,6.8500000000000005,5.720833333333334,64.0,69.83333333333333,73.33333333333333,77.83333333333333,10.0,8.5,12.0,11.0,11.8,11.3,11.7,73.0,92.0,74.0,94.0,91.0,94.0,92.0,10.9,11.3,11.528571428571428,11.742857142857144,87.14285714285714,88.14285714285714,89.42857142857143,89.57142857142857
4.366666666666666,4.983333333333333,5.875,4.65,52.0,53.333333333333336,54.91666666666666,59.75,3.9,10.0,8.5,12.0,11.0,11.8,11.3,87.0,73.0,92.0,74.0,94.0,91.0,94.0,9.785714285714286,10.628571428571428,10.642857142857142,10.814285714285717,86.42857142857143,86.28571428571429,88.14285714285714,88.28571428571429
-0.1333333333333334,1.0,3.0250000000000004,3.2583333333333333,76.33333333333333,70.33333333333333,60.833333333333336,56.083333333333336,4.2,3.9,10.0,8.5,12.0,11.0,11.8,64.0,87.0,73.0,92.0,74.0,94.0,91.0,8.771428571428572,9.642857142857142,9.642857142857144,10.05714285714286,82.14285714285714,82.0,83.85714285714286,83.85714285714286
4.7,4.716666666666667,4.608333333333333,3.0625,90.66666666666669,90.5,86.5,81.16666666666667,3.4,4.2,3.9,10.0,8.5,12.0,11.0,49.0,64.0,87.0,73.0,92.0,74.0,94.0,7.571428571428571,8.528571428571428,8.571428571428571,9.242857142857144,76.14285714285714,77.14285714285714,79.0,77.85714285714286
7.933333333333333,7.899999999999999,7.55,6.4625,93.33333333333331,93.16666666666669,93.16666666666669,93.95833333333331,0.4,3.4,4.2,3.9,10.0,8.5,12.0,77.0,49.0,64.0,87.0,73.0,92.0,74.0,6.057142857142857,6.828571428571428,7.071428571428571,7.785714285714286,73.71428571428571,74.71428571428571,75.85714285714286,74.14285714285714
7.633333333333333,7.916666666666667,8.549999999999999,8.487499999999999,93.33333333333331,93.0,91.58333333333331,92.04166666666669,5.1,0.4,3.4,4.2,3.9,10.0,8.5,93.0,77.0,49.0,64.0,87.0,73.0,92.0,5.071428571428571,5.6000000000000005,5.771428571428572,6.457142857142857,76.42857142857143,75.85714285714286,75.71428571428571,73.85714285714286
4.833333333333333,5.316666666666666,6.691666666666666,7.341666666666666,95.0,94.0,90.5,91.70833333333331,7.8,5.1,0.4,3.4,4.2,3.9,10.0,94.0,93.0,77.0,49.0,64.0,87.0,73.0,4.971428571428571,5.5,5.628571428571429,6.142857142857143,76.71428571428571,76.42857142857143,76.28571428571429,74.71428571428571
4.566666666666666,5.266666666666667,6.291666666666667,4.791666666666667,91.0,87.5,85.08333333333333,89.375,7.7,7.8,5.1,0.4,3.4,4.2,3.9,93.0,94.0,93.0,77.0,49.0,64.0,87.0,4.642857142857143,5.0,5.185714285714286,5.7,79.57142857142857,78.71428571428571,78.28571428571429,76.42857142857143
7.866666666666667,8.216666666666667,8.283333333333333,6.5625,86.33333333333333,81.16666666666667,76.91666666666667,83.45833333333333,4.0,7.7,7.8,5.1,0.4,3.4,4.2,96.0,93.0,94.0,93.0,77.0,49.0,64.0,4.6571428571428575,4.728571428571429,5.071428571428572,5.5857142857142845,80.85714285714286,80.85714285714286,79.85714285714286,78.14285714285714
7.233333333333333,6.883333333333334,7.300000000000001,8.479166666666666,87.0,88.83333333333333,89.16666666666667,85.25,3.6,4.0,7.7,7.8,5.1,0.4,3.4,93.0,96.0,93.0,94.0,93.0,77.0,49.0,4.571428571428571,4.728571428571429,5.128571428571428,5.528571428571429,85.0,85.0,83.71428571428571,81.28571428571429
9.033333333333331,8.383333333333333,8.416666666666666,7.95,81.66666666666667,83.33333333333333,81.58333333333333,82.91666666666667,8.3,3.6,4.0,7.7,7.8,5.1,0.4,86.0,93.0,96.0,93.0,94.0,93.0,77.0,5.271428571428571,5.257142857142858,5.6,5.871428571428572,90.28571428571428,89.57142857142857,88.42857142857143,86.0
6.033333333333334,6.866666666666667,7.325000000000002,8.220833333333333,94.33333333333331,94.0,93.16666666666669,90.29166666666669,7.5,8.3,3.6,4.0,7.7,7.8,5.1,84.0,86.0,93.0,96.0,93.0,94.0,93.0,6.285714285714286,6.414285714285714,6.514285714285714,6.614285714285715,91.28571428571428,90.85714285714286,90.57142857142856,88.85714285714286
6.866666666666667,7.166666666666667,8.216666666666667,7.75,84.0,82.0,81.41666666666667,85.75,9.8,7.5,8.3,3.6,4.0,7.7,7.8,80.0,84.0,86.0,93.0,96.0,93.0,94.0,6.957142857142857,7.0,7.171428571428572,7.2,89.42857142857143,89.71428571428571,89.14285714285714,87.57142857142857
3.533333333333333,3.866666666666667,5.491666666666666,5.470833333333334,92.66666666666669,91.83333333333331,86.83333333333333,88.20833333333333,5.5,9.8,7.5,8.3,3.6,4.0,7.7,92.0,80.0,84.0,86.0,93.0,96.0,93.0,6.628571428571429,6.785714285714286,6.9,7.1571428571428575,89.14285714285714,90.0,89.42857142857143,87.85714285714286
6.533333333333334,6.866666666666666,6.983333333333332,6.037499999999999,78.0,73.33333333333333,75.08333333333333,82.125,6.0,5.5,9.8,7.5,8.3,3.6,4.0,91.0,92.0,80.0,84.0,86.0,93.0,96.0,6.385714285714286,6.6571428571428575,6.857142857142857,6.942857142857143,88.85714285714286,88.85714285714286,87.0,86.42857142857143
6.333333333333333,6.95,7.758333333333334,7.408333333333332,97.33333333333331,96.16666666666669,95.41666666666669,91.70833333333331,4.3,6.0,5.5,9.8,7.5,8.3,3.6,94.0,91.0,92.0,80.0,84.0,86.0,93.0,6.42857142857143,6.457142857142856,6.614285714285715,6.742857142857143,88.57142857142857,88.57142857142857,86.57142857142857,86.0
4.733333333333333,4.816666666666666,5.816666666666666,5.691666666666667,91.33333333333331,90.5,88.16666666666667,91.91666666666669,8.2,4.3,6.0,5.5,9.8,7.5,8.3,67.0,94.0,91.0,92.0,80.0,84.0,86.0,7.0857142857142845,6.685714285714285,6.828571428571429,6.985714285714286,84.85714285714286,86.71428571428571,84.85714285714286,83.42857142857143
2.066666666666667,2.85,4.341666666666666,4.479166666666667,86.66666666666667,83.5,81.33333333333333,86.29166666666667,6.4,8.2,4.3,6.0,5.5,9.8,7.5,97.0,67.0,94.0,91.0,92.0,80.0,84.0,6.814285714285715,6.414285714285713,6.714285714285714,6.92857142857143,86.42857142857143,88.42857142857143,86.14285714285714,85.71428571428571
2.6666666666666665,3.3000000000000003,4.266666666666667,2.770833333333333,87.66666666666667,83.66666666666667,80.25,84.125,3.3,6.4,8.2,4.3,6.0,5.5,9.8,91.0,97.0,67.0,94.0,91.0,92.0,80.0,6.214285714285714,6.057142857142858,6.457142857142856,6.814285714285715,87.42857142857143,89.14285714285714,86.14285714285714,85.85714285714286
3.9666666666666655,3.95,5.1,3.8,87.0,86.83333333333333,81.0,84.04166666666667,1.5,3.3,6.4,8.2,4.3,6.0,5.5,87.0,91.0,97.0,67.0,94.0,91.0,92.0,5.028571428571429,5.1000000000000005,5.528571428571429,5.957142857142857,88.42857142857143,89.57142857142857,87.0,86.14285714285714
7.933333333333334,7.483333333333333,6.974999999999999,5.620833333333334,93.0,93.66666666666669,91.0,89.5,2.2,1.5,3.3,6.4,8.2,4.3,6.0,90.0,87.0,91.0,97.0,67.0,94.0,91.0,4.557142857142858,4.542857142857143,5.071428571428571,5.342857142857143,88.14285714285714,88.42857142857143,85.85714285714286,84.57142857142857
9.966666666666669,10.166666666666666,10.500000000000002,10.175,85.33333333333333,84.66666666666667,83.16666666666667,83.29166666666667,4.0,2.2,1.5,3.3,6.4,8.2,4.3,88.0,90.0,87.0,91.0,97.0,67.0,94.0,4.271428571428571,4.2,4.442857142857143,4.914285714285714,87.71428571428571,88.57142857142857,87.14285714285714,85.14285714285714
8.733333333333334,9.266666666666667,9.725,9.441666666666668,92.0,92.16666666666669,91.41666666666669,89.75,8.2,4.0,2.2,1.5,3.3,6.4,8.2,91.0,88.0,90.0,87.0,91.0,97.0,67.0,4.828571428571428,4.871428571428572,5.057142857142857,5.414285714285714,87.28571428571429,88.71428571428571,87.42857142857143,85.71428571428571
7.7,7.766666666666666,8.3,8.383333333333333,91.66666666666669,90.16666666666669,87.66666666666667,88.0,9.7,8.2,4.0,2.2,1.5,3.3,6.4,85.0,91.0,88.0,90.0,87.0,91.0,97.0,5.042857142857143,5.357142857142857,5.628571428571428,5.8,89.85714285714286,89.85714285714286,88.0,88.14285714285714
8.433333333333332,8.483333333333333,8.775,8.020833333333334,85.66666666666667,85.83333333333333,83.25,86.125,8.2,9.7,8.2,4.0,2.2,1.5,3.3,92.0,85.0,91.0,88.0,90.0,87.0,91.0,5.299999999999999,5.714285714285714,5.985714285714286,6.057142857142858,89.14285714285714,89.14285714285714,87.28571428571429,87.85714285714286
7.133333333333333,7.199999999999999,7.766666666666666,7.504166666666666,91.0,89.66666666666667,85.5,85.08333333333333,7.2,8.2,9.7,8.2,4.0,2.2,1.5,93.0,92.0,85.0,91.0,88.0,90.0,87.0,5.857142857142857,6.114285714285715,6.357142857142857,6.4,89.42857142857143,89.28571428571429,87.57142857142857,87.85714285714286
6.633333333333333,7.416666666666667,8.491666666666665,8.475,84.0,79.16666666666667,72.83333333333333,78.625,7.9,7.2,8.2,9.7,8.2,4.0,2.2,87.0,93.0,92.0,85.0,91.0,88.0,90.0,6.771428571428572,7.028571428571429,7.2,7.185714285714286,89.42857142857143,89.42857142857143,87.42857142857143,88.57142857142857
6.6000000000000005,6.650000000000001,6.808333333333334,6.379166666666666,83.33333333333333,81.16666666666667,77.41666666666667,75.33333333333333,7.3,7.9,7.2,8.2,9.7,8.2,4.0,92.0,87.0,93.0,92.0,85.0,91.0,88.0,7.5,7.699999999999998,7.771428571428571,7.685714285714286,89.71428571428571,90.0,88.0,89.57142857142857
3.533333333333333,3.5333333333333337,4.783333333333332,5.416666666666667,93.66666666666669,93.0,89.41666666666667,89.25,6.6,7.3,7.9,7.2,8.2,9.7,8.2,72.0,92.0,87.0,93.0,92.0,85.0,91.0,7.871428571428571,8.028571428571428,8.271428571428572,8.3,87.42857142857143,89.85714285714286,88.14285714285714,88.71428571428571
4.033333333333333,4.25,4.608333333333333,4.783333333333334,74.0,71.66666666666667,73.75,81.375,6.3,6.6,7.3,7.9,7.2,8.2,9.7,86.0,72.0,92.0,87.0,93.0,92.0,85.0,7.6,7.814285714285715,8.157142857142857,8.242857142857142,86.71428571428571,88.42857142857143,86.42857142857143,86.28571428571429
2.1666666666666665,2.4,3.2750000000000004,2.1916666666666664,83.0,80.83333333333333,75.66666666666667,79.83333333333333,4.5,6.3,6.6,7.3,7.9,7.2,8.2,94.0,86.0,72.0,92.0,87.0,93.0,92.0,6.857142857142857,6.985714285714286,6.985714285714286,7.142857142857143,88.0,89.57142857142857,88.28571428571429,87.85714285714286
4.233333333333333,4.000000000000001,3.7,3.0583333333333336,88.33333333333333,90.66666666666669,91.83333333333331,89.16666666666667,2.5,4.5,6.3,6.6,7.3,7.9,7.2,79.0,94.0,86.0,72.0,92.0,87.0,93.0,6.042857142857144,6.342857142857143,6.214285714285714,6.385714285714286,86.14285714285714,86.71428571428571,86.0,84.28571428571429
5.533333333333334,5.400000000000001,5.3500000000000005,4.933333333333334,93.33333333333331,92.66666666666669,91.0,89.91666666666667,2.2,2.5,4.5,6.3,6.6,7.3,7.9,87.0,79.0,94.0,86.0,72.0,92.0,87.0,5.328571428571429,5.628571428571429,5.342857142857143,5.6000000000000005,85.28571428571429,85.14285714285714,85.0,82.71428571428571
4.933333333333334,4.883333333333334,5.1000000000000005,5.741666666666667,94.66666666666669,93.66666666666669,93.25,90.70833333333331,4.5,2.2,2.5,4.5,6.3,6.6,7.3,86.0,87.0,79.0,94.0,86.0,72.0,92.0,4.842857142857143,5.014285714285714,4.728571428571429,5.0,85.14285714285714,85.28571428571429,85.57142857142857,83.14285714285714
3.766666666666667,3.9500000000000006,4.841666666666667,4.716666666666666,90.33333333333331,87.83333333333333,86.0,88.91666666666667,6.4,4.5,2.2,2.5,4.5,6.3,6.6,89.0,86.0,87.0,79.0,94.0,86.0,72.0,4.714285714285714,4.8,4.500000000000001,4.757142857142857,84.71428571428571,85.57142857142857,85.85714285714286,83.42857142857143
2.5666666666666664,3.0500000000000003,4.058333333333334,4.3,91.66666666666669,92.16666666666669,90.66666666666669,90.125,4.9,6.4,4.5,2.2,2.5,4.5,6.3,96.0,89.0,86.0,87.0,79.0,94.0,86.0,4.471428571428572,4.557142857142858,4.242857142857142,4.314285714285714,88.14285714285714,87.0,87.0,85.28571428571429
3.6666666666666665,3.6,4.358333333333333,3.7291666666666665,86.33333333333333,84.33333333333333,81.08333333333333,85.75,4.8,4.9,6.4,4.5,2.2,2.5,4.5,86.0,96.0,89.0,86.0,87.0,79.0,94.0,4.257142857142857,4.1571428571428575,3.714285714285714,3.742857142857143,88.14285714285714,88.0,88.42857142857143,86.57142857142857
4.333333333333333,4.2,3.2916666666666665,3.0666666666666664,90.0,90.5,91.33333333333331,88.66666666666667,2.4,4.8,4.9,6.4,4.5,2.2,2.5,92.0,86.0,96.0,89.0,86.0,87.0,79.0,3.957142857142857,3.9571428571428577,3.7428571428571433,3.7142857142857135,87.85714285714286,87.71428571428571,88.14285714285714,86.42857142857143
2.4666666666666663,2.466666666666667,3.45,3.270833333333333,93.33333333333331,91.5,87.58333333333333,87.04166666666667,3.7,2.4,4.8,4.9,6.4,4.5,2.2,86.0,92.0,86.0,96.0,89.0,86.0,87.0,4.128571428571428,3.9142857142857146,3.7,3.6,88.85714285714286,89.57142857142857,89.71428571428571,89.14285714285714
3.2999999999999994,3.233333333333333,3.858333333333333,3.733333333333333,74.66666666666667,75.83333333333333,80.08333333333333,85.0,4.6,3.7,2.4,4.8,4.9,6.4,4.5,87.0,86.0,92.0,86.0,96.0,89.0,86.0,4.471428571428571,4.271428571428571,4.057142857142858,3.9,88.85714285714286,90.57142857142856,90.85714285714286,90.57142857142856
3.4333333333333336,2.35,3.1666666666666665,2.3208333333333333,80.66666666666667,85.16666666666667,80.33333333333333,83.91666666666667,2.5,4.6,3.7,2.4,4.8,4.9,6.4,94.0,87.0,86.0,92.0,86.0,96.0,89.0,4.185714285714285,4.0285714285714285,3.871428571428571,3.6714285714285713,90.0,91.14285714285714,91.57142857142856,90.85714285714286
4.833333333333333,4.866666666666667,3.775,2.4375,88.33333333333333,86.66666666666667,88.41666666666667,88.75,2.8,2.5,4.6,3.7,2.4,4.8,4.9,73.0,94.0,87.0,86.0,92.0,86.0,96.0,3.671428571428571,3.7285714285714286,3.571428571428572,3.3714285714285714,87.71428571428571,88.57142857142857,89.0,87.57142857142857
3.5,4.05,4.725,4.2,88.33333333333333,86.33333333333333,88.58333333333333,90.91666666666669,3.6,2.8,2.5,4.6,3.7,2.4,4.8,76.0,73.0,94.0,87.0,86.0,92.0,86.0,3.4857142857142853,3.5285714285714285,3.342857142857143,2.9,84.85714285714286,86.42857142857143,87.28571428571429,87.0
1.8,2.1166666666666667,2.5,2.495833333333333,91.0,90.66666666666669,89.75,87.25,5.1,3.6,2.8,2.5,4.6,3.7,2.4,88.0,76.0,73.0,94.0,87.0,86.0,92.0,3.5285714285714285,3.685714285714286,3.5571428571428574,3.157142857142857,85.14285714285714,86.0,86.85714285714286,87.14285714285714
5.900000000000001,5.616666666666667,4.8500000000000005,4.0625,85.33333333333333,86.0,87.41666666666667,86.45833333333333,3.5,5.1,3.6,2.8,2.5,4.6,3.7,87.0,88.0,76.0,73.0,94.0,87.0,86.0,3.685714285714286,3.771428571428572,3.8,3.3285714285714283,84.42857142857143,85.57142857142857,86.0,86.28571428571429
4.266666666666667,4.5,5.116666666666666,5.229166666666667,92.0,89.66666666666667,87.41666666666667,85.79166666666667,2.2,3.5,5.1,3.6,2.8,2.5,4.6,89.0,87.0,88.0,76.0,73.0,94.0,87.0,3.471428571428571,3.5142857142857147,3.5142857142857147,3.071428571428572,84.85714285714286,86.28571428571429,86.85714285714286,86.85714285714286
3.266666666666667,3.533333333333333,4.1000000000000005,4.154166666666667,90.0,90.5,90.58333333333331,90.375,6.1,2.2,3.5,5.1,3.6,2.8,2.5,82.0,89.0,87.0,88.0,76.0,73.0,94.0,3.685714285714286,3.628571428571429,3.7285714285714286,3.2571428571428567,84.14285714285714,85.71428571428571,86.57142857142857,86.71428571428571
3.7,3.516666666666666,3.191666666666667,3.1500000000000004,89.0,89.83333333333333,88.5,84.875,4.6,6.1,2.2,3.5,5.1,3.6,2.8,90.0,82.0,89.0,87.0,88.0,76.0,73.0,3.985714285714286,3.942857142857144,3.871428571428571,3.5142857142857147,83.57142857142857,85.57142857142857,86.42857142857143,86.42857142857143
4.833333333333333,4.966666666666667,5.033333333333333,4.470833333333333,95.66666666666669,94.33333333333331,93.91666666666669,93.20833333333331,3.4,4.6,6.1,2.2,3.5,5.1,3.6,89.0,90.0,82.0,89.0,87.0,88.0,76.0,4.071428571428571,3.871428571428571,3.828571428571428,3.571428571428572,85.85714285714286,87.85714285714286,88.71428571428571,89.42857142857143
4.833333333333333,4.633333333333333,4.733333333333333,4.358333333333333,90.0,91.16666666666669,91.66666666666669,92.45833333333331,3.9,3.4,4.6,6.1,2.2,3.5,5.1,91.0,89.0,90.0,82.0,89.0,87.0,88.0,4.114285714285714,3.8857142857142857,3.8571428571428568,3.857142857142857,88.0,89.14285714285714,89.71428571428571,89.42857142857143
4.8,5.05,5.433333333333334,4.941666666666666,94.33333333333331,93.66666666666669,91.5,91.58333333333331,4.7,3.9,3.4,4.6,6.1,2.2,3.5,95.0,91.0,89.0,90.0,82.0,89.0,87.0,4.057142857142858,3.8857142857142857,3.885714285714286,3.9142857142857146,89.0,90.14285714285714,90.71428571428572,90.14285714285714
1.8333333333333333,2.9666666666666663,3.891666666666666,4.116666666666666,94.0,93.33333333333331,93.08333333333331,93.875,4.8,4.7,3.9,3.4,4.6,6.1,2.2,91.0,95.0,91.0,89.0,90.0,82.0,89.0,4.242857142857143,4.128571428571428,3.942857142857144,4.014285714285714,89.57142857142857,90.14285714285714,91.28571428571428,91.14285714285714
0.8999999999999999,0.9,2.25,1.4791666666666667,91.33333333333331,90.5,86.0,90.41666666666669,4.4,4.8,4.7,3.9,3.4,4.6,6.1,96.0,91.0,95.0,91.0,89.0,90.0,82.0,4.557142857142857,4.557142857142858,4.428571428571429,4.514285714285714,90.57142857142856,90.71428571428572,91.42857142857144,91.28571428571428
-0.0666666666666666,0.5333333333333333,1.7416666666666665,1.3875,90.33333333333331,89.5,89.66666666666667,89.5,0.8,4.4,4.8,4.7,3.9,3.4,4.6,95.0,96.0,91.0,95.0,91.0,89.0,90.0,3.8,4.014285714285714,3.871428571428572,4.2,92.42857142857144,92.0,92.0,91.85714285714286
-1.9666666666666668,-1.2333333333333334,-0.3583333333333333,-0.3208333333333333,94.0,94.16666666666669,94.5,94.45833333333331,1.1,0.8,4.4,4.8,4.7,3.9,3.4,90.0,95.0,96.0,91.0,95.0,91.0,89.0,3.3,3.4428571428571435,3.414285714285714,3.6000000000000005,92.42857142857144,92.14285714285714,91.85714285714286,92.28571428571428
-0.3,0.5666666666666668,2.425,0.425,92.33333333333331,90.5,84.58333333333333,88.75,-0.1,1.1,0.8,4.4,4.8,4.7,3.9,94.0,90.0,95.0,96.0,91.0,95.0,91.0,2.8,2.985714285714286,3.071428571428572,3.257142857142857,93.14285714285714,92.42857142857144,91.14285714285714,91.85714285714286
2.533333333333333,2.5500000000000003,3.466666666666667,1.2125,90.0,86.83333333333333,80.0,86.08333333333333,-2.5,-0.1,1.1,0.8,4.4,4.8,4.7,94.0,94.0,90.0,95.0,96.0,91.0,95.0,1.8857142857142857,2.2142857142857144,2.271428571428572,2.6142857142857143,93.57142857142856,93.14285714285714,92.0,92.42857142857144
4.8,5.133333333333334,5.358333333333333,4.516666666666667,94.0,94.83333333333331,95.08333333333331,95.29166666666669,-1.4,-2.5,-0.1,1.1,0.8,4.4,4.8,91.0,94.0,94.0,90.0,95.0,96.0,91.0,1.0142857142857145,1.5571428571428572,1.6142857142857143,2.0142857142857142,93.0,92.57142857142856,91.28571428571428,92.28571428571428
4.2,5.0,5.458333333333333,5.05,97.66666666666669,94.83333333333331,92.91666666666669,94.0,2.7,-1.4,-2.5,-0.1,1.1,0.8,4.4,94.0,91.0,94.0,94.0,90.0,95.0,96.0,0.7142857142857144,1.2142857142857142,1.2714285714285711,1.8142857142857145,93.42857142857144,92.71428571428572,90.71428571428572,90.42857142857144
4.533333333333333,4.783333333333333,5.225,5.0125,96.66666666666669,97.66666666666669,96.83333333333331,95.625,4.0,2.7,-1.4,-2.5,-0.1,1.1,0.8,95.0,94.0,91.0,94.0,94.0,90.0,95.0,0.6571428571428573,1.2142857142857146,1.2714285714285711,1.8571428571428568,93.28571428571428,92.57142857142856,90.85714285714286,90.85714285714286
4.133333333333333,4.783333333333333,5.283333333333334,4.366666666666667,93.66666666666669,94.5,95.0,95.54166666666669,3.6,4.0,2.7,-1.4,-2.5,-0.1,1.1,99.0,95.0,94.0,91.0,94.0,94.0,90.0,1.0571428571428572,1.3714285714285714,1.6999999999999995,2.1142857142857143,93.85714285714286,93.28571428571428,91.28571428571428,91.28571428571428
7.5,5.883333333333333,4.725,4.295833333333333,98.0,98.16666666666669,97.25,96.66666666666669,3.6,3.6,4.0,2.7,-1.4,-2.5,-0.1,94.0,99.0,95.0,94.0,91.0,94.0,94.0,1.414285714285714,1.9142857142857144,2.3285714285714287,2.8142857142857145,94.42857142857144,94.0,91.85714285714286,92.0
